"time","Ap_618","Ap_39","Ap_540","Ap_116"
2022-06-23 06:26:00,24.108,22.522,24.666,15.867
2022-06-23 06:36:00,24.108,22.522,24.665,15.867
2022-06-23 06:46:00,24.108,22.52,24.665,15.866
2022-06-23 06:56:00,24.108,22.52,24.664,15.863
2022-06-23 07:06:00,24.108,22.52,24.663,15.861
2022-06-23 07:16:00,24.108,22.522,24.661,15.857
2022-06-23 07:26:00,24.107,22.522,24.657,15.855
2022-06-23 07:36:00,24.106,22.522,24.655,15.853
2022-06-23 07:46:00,24.108,22.52,24.654,15.852
2022-06-23 07:56:00,24.106,22.52,24.652,15.852
2022-06-23 08:06:00,24.108,22.521,24.655,15.85
2022-06-23 08:16:00,24.107,22.52,24.651,15.848
2022-06-23 08:26:00,24.107,22.523,24.65,15.848
2022-06-23 08:36:00,24.106,22.523,24.651,15.844
2022-06-23 08:46:00,24.106,22.521,24.65,15.844
2022-06-23 08:56:00,24.106,22.518,24.649,15.842
2022-06-23 09:06:00,24.107,22.516,24.648,15.84
2022-06-23 09:16:00,24.109,22.518,24.645,15.84
2022-06-23 09:26:00,24.106,22.518,24.644,15.84
2022-06-23 09:36:00,24.108,22.516,24.646,15.837
2022-06-23 09:46:00,24.108,22.513,24.648,15.838
2022-06-23 09:56:00,24.107,22.53,24.648,15.838
2022-06-23 10:06:00,24.107,22.529,24.646,15.837
2022-06-23 10:16:00,24.108,22.531,24.647,15.838
2022-06-23 10:26:00,24.109,22.532,24.646,15.838
2022-06-23 10:36:00,24.108,22.523,24.644,15.837
2022-06-23 10:46:00,24.106,22.524,24.645,15.832
2022-06-23 10:56:00,24.107,22.52,24.643,15.831
2022-06-23 11:06:00,24.105,22.514,24.643,15.833
2022-06-23 11:16:00,24.103,22.507,24.642,15.833
2022-06-23 11:26:00,24.102,22.487,24.644,15.827
2022-06-23 11:36:00,24.103,22.486,24.64,15.827
2022-06-23 11:46:00,24.104,22.484,24.64,15.828
2022-06-23 11:56:00,24.102,22.486,24.642,15.831
2022-06-23 12:06:00,24.1,22.48,24.64,15.828
2022-06-23 12:16:00,24.101,22.477,24.639,15.826
2022-06-23 12:26:00,24.101,22.434,24.637,15.828
2022-06-23 12:36:00,24.101,22.433,24.638,15.822
2022-06-23 12:46:00,24.099,22.431,24.636,15.824
2022-06-23 12:56:00,24.099,22.431,24.641,15.829
2022-06-23 13:06:00,24.096,22.43,24.639,15.816
2022-06-23 13:16:00,24.098,22.429,24.637,15.816
2022-06-23 13:26:00,24.095,22.429,24.639,15.815
2022-06-23 13:36:00,24.094,22.408,24.636,15.814
2022-06-23 13:46:00,24.094,22.404,24.639,15.81
2022-06-23 13:56:00,24.092,22.407,24.639,15.811
2022-06-23 14:06:00,24.094,22.407,24.638,15.809
2022-06-23 14:16:00,24.094,22.411,24.639,15.813
2022-06-23 14:26:00,24.095,22.411,24.64,15.812
2022-06-23 14:36:00,24.093,22.409,24.64,15.811
2022-06-23 14:46:00,24.093,22.411,24.64,15.813
2022-06-23 14:56:00,24.095,22.404,24.634,15.809
2022-06-23 15:06:00,24.094,22.404,24.635,15.813
2022-06-23 15:16:00,24.091,22.374,24.632,15.812
2022-06-23 15:26:00,24.092,22.381,24.635,15.812
2022-06-23 15:36:00,24.091,22.378,24.633,15.812
2022-06-23 15:46:00,24.092,22.376,24.634,15.812
2022-06-23 15:56:00,24.092,22.38,24.634,15.815
2022-06-23 16:06:00,24.092,22.384,24.634,15.812
2022-06-23 16:16:00,24.091,22.393,24.636,15.813
2022-06-23 16:26:00,24.09,22.396,24.633,15.815
2022-06-23 16:36:00,24.091,22.402,24.638,15.815
2022-06-23 16:46:00,24.093,22.404,24.64,15.816
2022-06-23 16:56:00,24.092,22.407,24.638,15.816
2022-06-23 17:06:00,24.093,22.407,24.64,15.819
2022-06-23 17:16:00,24.091,22.409,24.641,15.817
2022-06-23 17:26:00,24.093,22.407,24.64,15.819
2022-06-23 17:36:00,24.093,22.409,24.64,15.82
2022-06-23 17:46:00,24.093,22.413,24.639,15.819
2022-06-23 17:56:00,24.093,22.413,24.64,15.819
2022-06-23 18:06:00,24.096,22.415,24.641,15.819
2022-06-23 18:16:00,24.093,22.412,24.642,15.818
2022-06-23 18:26:00,24.096,22.417,24.642,15.82
2022-06-23 18:36:00,24.096,22.417,24.642,15.82
2022-06-23 18:46:00,24.093,22.416,24.641,15.819
2022-06-23 18:56:00,24.095,22.417,24.642,15.822
2022-06-23 19:06:00,24.095,22.419,24.64,15.82
2022-06-23 19:16:00,24.096,22.418,24.645,15.824
2022-06-23 19:26:00,24.095,22.418,24.645,15.822
2022-06-23 19:36:00,24.095,22.416,24.643,15.825
2022-06-23 19:46:00,24.098,22.42,24.646,15.823
2022-06-23 19:56:00,24.097,22.425,24.646,15.826
2022-06-23 20:06:00,24.1,22.436,24.647,15.828
2022-06-23 20:16:00,24.099,22.438,24.646,15.827
2022-06-23 20:26:00,24.1,22.435,24.653,15.829
2022-06-23 20:36:00,24.102,22.435,24.652,15.832
2022-06-23 20:46:00,24.102,22.441,24.66,15.832
2022-06-23 20:56:00,24.104,22.441,24.662,15.836
2022-06-23 21:06:00,24.105,22.441,24.666,15.838
2022-06-23 21:16:00,24.103,22.438,24.665,15.841
2022-06-23 21:26:00,24.106,22.44,24.664,15.842
2022-06-23 21:36:00,24.104,22.441,24.665,15.844
2022-06-23 21:46:00,24.106,22.464,24.665,15.849
2022-06-23 21:56:00,24.106,22.47,24.668,15.851
2022-06-23 22:06:00,24.107,22.469,24.667,15.849
2022-06-23 22:16:00,24.106,22.472,24.669,15.852
2022-06-23 22:26:00,24.109,22.472,24.671,15.852
2022-06-23 22:36:00,24.108,22.475,24.672,15.855
2022-06-23 22:46:00,24.11,22.475,24.672,15.856
2022-06-23 22:56:00,24.11,22.476,24.673,15.855
2022-06-23 23:06:00,24.112,22.481,24.673,15.854
2022-06-23 23:16:00,24.118,22.482,24.675,15.853
2022-06-23 23:26:00,24.123,22.485,24.689,15.856
2022-06-23 23:36:00,24.127,22.508,24.693,15.854
2022-06-23 23:46:00,24.128,22.508,24.696,15.852
2022-06-23 23:56:00,24.131,22.512,24.694,15.855
2022-06-24 00:06:00,24.135,22.515,24.697,15.864
2022-06-24 00:16:00,24.14,22.515,24.697,15.864
2022-06-24 00:26:00,24.148,22.516,24.701,15.863
2022-06-24 00:36:00,24.154,22.514,24.701,15.863
2022-06-24 00:46:00,24.155,22.522,24.702,15.861
2022-06-24 00:56:00,24.172,22.525,24.704,15.861
2022-06-24 01:06:00,24.179,22.525,24.754,15.861
2022-06-24 01:16:00,24.19,22.526,24.759,15.86
2022-06-24 01:26:00,24.199,22.528,24.76,15.864
2022-06-24 01:36:00,24.213,22.527,24.761,15.864
2022-06-24 01:46:00,24.219,22.528,24.766,15.864
2022-06-24 01:56:00,24.225,22.527,24.769,15.865
2022-06-24 02:06:00,24.23,22.527,24.773,15.867
2022-06-24 02:16:00,24.239,22.527,24.769,15.868
2022-06-24 02:26:00,24.241,22.528,24.773,15.867
2022-06-24 02:36:00,24.243,22.527,24.774,15.868
2022-06-24 02:46:00,24.248,22.534,24.781,15.87
2022-06-24 02:56:00,24.251,22.531,24.78,15.871
2022-06-24 03:06:00,24.253,22.528,24.782,15.871
2022-06-24 03:16:00,24.292,22.529,24.785,15.869
2022-06-24 03:26:00,24.3,22.526,24.792,15.871
2022-06-24 03:36:00,24.303,22.526,24.787,15.87
2022-06-24 03:46:00,24.326,22.522,24.787,15.865
2022-06-24 03:56:00,24.321,22.52,24.785,15.859
2022-06-24 04:06:00,24.324,22.521,24.802,15.859
2022-06-24 04:16:00,24.325,22.52,24.813,15.858
2022-06-24 04:26:00,24.326,22.52,24.817,15.858
2022-06-24 04:36:00,24.345,22.512,24.816,15.857
2022-06-24 04:46:00,24.435,22.512,24.816,15.861
2022-06-24 04:56:00,24.443,22.509,24.822,15.881
2022-06-24 05:06:00,24.444,22.504,24.824,15.874
2022-06-24 05:16:00,24.442,22.504,24.825,15.874
2022-06-24 05:26:00,24.444,22.499,24.825,15.872
2022-06-24 05:36:00,24.442,22.499,24.823,15.873
2022-06-24 05:46:00,24.442,22.499,24.823,15.874
2022-06-24 05:56:00,24.442,22.498,24.823,15.875
2022-06-24 06:06:00,24.442,22.499,24.822,15.874
2022-06-24 06:16:00,24.444,22.498,24.82,15.876
2022-06-24 06:26:00,24.442,22.5,24.818,15.874
2022-06-24 06:36:00,24.444,22.5,24.816,15.87
2022-06-24 06:46:00,24.441,22.5,24.816,15.87
2022-06-24 06:56:00,24.443,22.5,24.816,15.87
2022-06-24 07:06:00,24.442,22.501,24.82,15.871
2022-06-24 07:16:00,24.441,22.501,24.822,15.872
2022-06-24 07:26:00,24.446,22.501,24.826,15.872
2022-06-24 07:36:00,24.452,22.5,24.824,15.874
2022-06-24 07:46:00,24.456,22.502,24.826,15.873
2022-06-24 07:56:00,24.46,22.505,24.826,15.877
2022-06-24 08:06:00,24.466,22.517,24.828,15.879
2022-06-24 08:16:00,24.467,22.527,24.827,15.879
2022-06-24 08:26:00,24.466,22.537,24.829,15.882
2022-06-24 08:36:00,24.467,22.548,24.832,15.88
2022-06-24 08:46:00,24.466,22.558,24.829,15.883
2022-06-24 08:56:00,24.463,22.561,24.832,15.882
2022-06-24 09:06:00,24.462,22.567,24.835,15.881
2022-06-24 09:16:00,24.464,22.567,24.832,15.882
2022-06-24 09:26:00,24.463,22.567,24.833,15.881
2022-06-24 09:36:00,24.464,22.569,24.834,15.882
2022-06-24 09:46:00,24.462,22.566,24.835,15.882
2022-06-24 09:56:00,24.463,22.568,24.834,15.881
2022-06-24 10:06:00,24.465,22.567,24.835,15.882
2022-06-24 10:16:00,24.464,22.567,24.835,15.883
2022-06-24 10:26:00,24.463,22.565,24.835,15.882
2022-06-24 10:36:00,24.462,22.564,24.832,15.878
2022-06-24 10:46:00,24.459,22.564,24.831,15.879
2022-06-24 10:56:00,24.461,22.565,24.833,15.881
2022-06-24 11:06:00,24.459,22.564,24.832,15.881
2022-06-24 11:16:00,24.456,22.564,24.832,15.878
2022-06-24 11:26:00,24.455,22.561,24.832,15.879
2022-06-24 11:36:00,24.451,22.555,24.833,15.879
2022-06-24 11:46:00,24.453,22.555,24.831,15.879
2022-06-24 11:56:00,24.454,22.553,24.834,15.879
2022-06-24 12:06:00,24.456,22.557,24.833,15.879
2022-06-24 12:16:00,24.452,22.554,24.83,15.877
2022-06-24 12:26:00,24.453,22.553,24.831,15.874
2022-06-24 12:36:00,24.453,22.553,24.834,15.876
2022-06-24 12:46:00,24.456,22.553,24.833,15.876
2022-06-24 12:56:00,24.455,22.555,24.833,15.879
2022-06-24 13:06:00,24.454,22.553,24.833,15.878
2022-06-24 13:16:00,24.457,22.551,24.831,15.877
2022-06-24 13:26:00,24.456,22.554,24.834,15.878
2022-06-24 13:36:00,24.461,22.555,24.833,15.877
2022-06-24 13:46:00,24.461,22.557,24.834,15.879
2022-06-24 13:56:00,24.462,22.557,24.834,15.879
2022-06-24 14:06:00,24.458,22.555,24.833,15.878
2022-06-24 14:16:00,24.453,22.548,24.833,15.864
2022-06-24 14:26:00,24.453,22.554,24.83,15.873
2022-06-24 14:36:00,24.453,22.554,24.83,15.866
2022-06-24 14:46:00,24.455,22.536,24.829,15.868
2022-06-24 14:56:00,24.453,22.508,24.827,15.863
2022-06-24 15:06:00,24.453,22.506,24.827,15.861
2022-06-24 15:16:00,24.451,22.508,24.831,15.859
2022-06-24 15:26:00,24.45,22.509,24.831,15.859
2022-06-24 15:36:00,24.451,22.511,24.832,15.858
2022-06-24 15:46:00,24.451,22.508,24.832,15.853
2022-06-24 15:56:00,24.451,22.507,24.832,15.859
2022-06-24 16:06:00,24.451,22.507,24.831,15.861
2022-06-24 16:16:00,24.453,22.505,24.834,15.864
2022-06-24 16:26:00,24.451,22.505,24.835,15.862
2022-06-24 16:36:00,24.455,22.506,24.835,15.865
2022-06-24 16:46:00,24.456,22.506,24.835,15.864
2022-06-24 16:56:00,24.458,22.507,24.838,15.866
2022-06-24 17:06:00,24.459,22.505,24.838,15.867
2022-06-24 17:16:00,24.46,22.509,24.843,15.87
2022-06-24 17:26:00,24.462,22.513,24.85,15.873
2022-06-24 17:36:00,24.462,22.523,24.859,15.874
2022-06-24 17:46:00,24.461,22.526,24.868,15.875
2022-06-24 17:56:00,24.462,22.527,24.868,15.873
2022-06-24 18:06:00,24.464,22.529,24.869,15.875
2022-06-24 18:16:00,24.464,22.533,24.869,15.877
2022-06-24 18:26:00,24.463,22.538,24.862,15.874
2022-06-24 18:36:00,24.469,22.546,24.866,15.876
2022-06-24 18:46:00,24.475,22.559,24.872,15.876
2022-06-24 18:56:00,24.481,22.563,24.89,15.877
2022-06-24 19:06:00,24.485,22.568,24.915,15.878
2022-06-24 19:16:00,24.488,22.576,24.923,15.879
2022-06-24 19:26:00,24.492,22.594,24.93,15.881
2022-06-24 19:36:00,24.492,22.594,24.928,15.882
2022-06-24 19:46:00,24.489,22.595,24.926,15.881
2022-06-24 19:56:00,24.516,22.595,24.919,15.882
2022-06-24 20:06:00,24.518,22.591,24.919,15.885
2022-06-24 20:16:00,24.527,22.588,24.917,15.886
2022-06-24 20:26:00,24.609,22.587,24.915,15.887
2022-06-24 20:36:00,24.608,22.591,24.915,15.893
2022-06-24 20:46:00,24.61,22.59,24.922,15.893
2022-06-24 20:56:00,24.602,22.595,24.948,15.894
2022-06-24 21:06:00,24.605,22.637,24.968,15.903
2022-06-24 21:16:00,24.609,22.647,24.971,15.906
2022-06-24 21:26:00,24.609,22.647,24.968,15.906
2022-06-24 21:36:00,24.617,22.659,24.97,15.906
2022-06-24 21:46:00,24.62,22.686,24.971,15.912
2022-06-24 21:56:00,24.625,22.691,24.976,15.91
2022-06-24 22:06:00,24.649,22.693,24.978,15.927
2022-06-24 22:16:00,24.651,22.694,24.979,15.928
2022-06-24 22:26:00,24.651,22.703,24.978,15.929
2022-06-24 22:36:00,24.651,22.703,24.978,15.928
2022-06-24 22:46:00,24.659,22.704,24.979,15.929
2022-06-24 22:56:00,24.66,22.704,24.978,15.928
2022-06-24 23:06:00,24.66,22.705,24.978,15.932
2022-06-24 23:16:00,24.686,22.702,24.985,15.936
2022-06-24 23:26:00,24.708,22.719,25.014,15.944
2022-06-24 23:36:00,24.708,22.726,25.015,15.956
2022-06-24 23:46:00,24.71,22.727,25.028,15.958
2022-06-24 23:56:00,24.711,22.73,25.07,15.956
2022-06-25 00:06:00,24.713,22.739,25.083,15.956
2022-06-25 00:16:00,24.715,22.743,25.09,15.955
2022-06-25 00:26:00,24.716,22.741,25.091,15.953
2022-06-25 00:36:00,24.723,22.736,25.103,15.945
2022-06-25 00:46:00,24.742,22.739,25.112,15.941
2022-06-25 00:56:00,24.744,22.76,25.114,15.94
2022-06-25 01:06:00,24.784,22.756,25.143,15.94
2022-06-25 01:16:00,24.795,22.758,25.153,15.943
2022-06-25 01:26:00,24.793,22.756,25.153,15.943
2022-06-25 01:36:00,24.794,22.757,25.163,15.942
2022-06-25 01:46:00,24.801,22.76,25.163,15.943
2022-06-25 01:56:00,24.807,22.761,25.166,15.944
2022-06-25 02:06:00,24.81,22.761,25.163,15.943
2022-06-25 02:16:00,24.825,22.764,25.165,15.939
2022-06-25 02:26:00,24.842,22.774,25.163,15.937
2022-06-25 02:36:00,24.845,22.784,25.163,15.936
2022-06-25 02:46:00,24.845,22.789,25.164,15.94
2022-06-25 02:56:00,24.847,22.795,25.165,15.947
2022-06-25 03:06:00,24.857,22.794,25.164,15.956
2022-06-25 03:16:00,24.858,22.798,25.161,15.963
2022-06-25 03:26:00,24.86,22.8,25.162,15.962
2022-06-25 03:36:00,24.859,22.801,25.161,15.971
2022-06-25 03:46:00,24.86,22.8,25.162,15.971
2022-06-25 03:56:00,24.861,22.804,25.16,15.975
2022-06-25 04:06:00,24.861,22.805,25.159,15.975
2022-06-25 04:16:00,24.863,22.805,25.161,15.977
2022-06-25 04:26:00,24.863,22.828,25.16,15.979
2022-06-25 04:36:00,24.863,22.834,25.155,15.979
2022-06-25 04:46:00,24.864,22.83,25.16,15.982
2022-06-25 04:56:00,24.864,22.831,25.158,15.984
2022-06-25 05:06:00,24.864,22.831,25.16,15.986
2022-06-25 05:16:00,24.864,22.833,25.159,15.995
2022-06-25 05:26:00,24.864,22.831,25.158,16.016
2022-06-25 05:36:00,24.864,22.831,25.157,16.014
2022-06-25 05:46:00,24.864,22.829,25.155,16.017
2022-06-25 05:56:00,24.861,22.828,25.159,16.015
2022-06-25 06:06:00,24.865,22.828,25.16,16.017
2022-06-25 06:16:00,24.863,22.83,25.159,16.015
2022-06-25 06:26:00,24.864,22.829,25.154,16.019
2022-06-25 06:36:00,24.863,22.83,25.155,16.017
2022-06-25 06:46:00,24.862,22.831,25.161,16.015
2022-06-25 06:56:00,24.863,22.831,25.155,16.012
2022-06-25 07:06:00,24.862,22.831,25.156,16.013
2022-06-25 07:16:00,24.863,22.834,25.158,16.014
2022-06-25 07:26:00,24.86,22.832,25.159,16.011
2022-06-25 07:36:00,24.86,22.834,25.157,16.003
2022-06-25 07:46:00,24.858,22.832,25.157,16.005
2022-06-25 07:56:00,24.86,22.831,25.154,16.002
2022-06-25 08:06:00,24.861,22.832,25.153,16.002
2022-06-25 08:16:00,24.859,22.831,25.156,16.002
2022-06-25 08:26:00,24.858,22.831,25.154,16.003
2022-06-25 08:36:00,24.86,22.828,25.151,16.002
2022-06-25 08:46:00,24.859,22.825,25.152,16.002
2022-06-25 08:56:00,24.858,22.813,25.147,16.003
2022-06-25 09:06:00,24.855,22.812,25.148,16.003
2022-06-25 09:16:00,24.857,22.803,25.148,16.004
2022-06-25 09:26:00,24.86,22.8,25.148,15.993
2022-06-25 09:36:00,24.858,22.799,25.147,16.003
2022-06-25 09:46:00,24.857,22.794,25.145,16.003
2022-06-25 09:56:00,24.856,22.791,25.149,15.993
2022-06-25 10:06:00,24.858,22.791,25.15,15.993
2022-06-25 10:16:00,24.857,22.786,25.15,15.982
2022-06-25 10:26:00,24.856,22.788,25.15,15.98
2022-06-25 10:36:00,24.858,22.775,25.15,15.979
2022-06-25 10:46:00,24.859,22.776,25.15,15.961
2022-06-25 10:56:00,24.855,22.771,25.15,15.961
2022-06-25 11:06:00,24.854,22.77,25.158,15.956
2022-06-25 11:16:00,24.849,22.764,25.157,15.956
2022-06-25 11:26:00,24.848,22.758,25.157,15.944
2022-06-25 11:36:00,24.846,22.757,25.156,15.948
2022-06-25 11:46:00,24.838,22.755,25.158,15.952
2022-06-25 11:56:00,24.839,22.75,25.157,15.949
2022-06-25 12:06:00,24.83,22.75,25.157,15.946
2022-06-25 12:16:00,24.829,22.752,25.157,15.951
2022-06-25 12:26:00,24.832,22.751,25.157,15.945
2022-06-25 12:36:00,24.831,22.752,25.155,15.944
2022-06-25 12:46:00,24.829,22.75,25.156,15.944
2022-06-25 12:56:00,24.827,22.738,25.155,15.942
2022-06-25 13:06:00,24.825,22.737,25.154,15.941
2022-06-25 13:16:00,24.823,22.74,25.155,15.943
2022-06-25 13:26:00,24.825,22.74,25.157,15.942
2022-06-25 13:36:00,24.826,22.739,25.156,15.942
2022-06-25 13:46:00,24.823,22.734,25.154,15.942
2022-06-25 13:56:00,24.813,22.732,25.153,15.942
2022-06-25 14:06:00,24.812,22.731,25.152,15.942
2022-06-25 14:16:00,24.812,22.727,25.151,15.945
2022-06-25 14:26:00,24.808,22.727,25.152,15.945
2022-06-25 14:36:00,24.81,22.726,25.151,15.944
2022-06-25 14:46:00,24.812,22.725,25.154,15.944
2022-06-25 14:56:00,24.813,22.726,25.152,15.944
2022-06-25 15:06:00,24.815,22.727,25.151,15.944
2022-06-25 15:16:00,24.815,22.724,25.153,15.942
2022-06-25 15:26:00,24.813,22.713,25.154,15.941
2022-06-25 15:36:00,24.811,22.714,25.152,15.942
2022-06-25 15:46:00,24.803,22.714,25.151,15.942
2022-06-25 15:56:00,24.808,22.715,25.153,15.944
2022-06-25 16:06:00,24.807,22.719,25.153,15.945
2022-06-25 16:16:00,24.818,22.72,25.154,15.944
2022-06-25 16:26:00,24.822,22.718,25.154,15.945
2022-06-25 16:36:00,24.826,22.72,25.154,15.943
2022-06-25 16:56:00,24.832,22.723,25.154,15.944
2022-06-25 17:06:00,24.835,22.726,25.156,15.943
2022-06-25 17:16:00,24.819,22.725,25.157,15.943
2022-06-25 17:26:00,24.829,22.725,25.155,15.944
2022-06-25 17:36:00,24.835,22.729,25.156,15.944
2022-06-25 17:46:00,24.837,22.728,25.156,15.945
2022-06-25 17:56:00,24.838,22.73,25.158,15.943
2022-06-25 18:06:00,24.837,22.731,25.157,15.945
2022-06-25 18:16:00,24.839,22.733,25.158,15.944
2022-06-25 18:26:00,24.842,22.732,25.157,15.943
2022-06-25 18:36:00,24.844,22.737,25.157,15.944
2022-06-25 18:46:00,24.843,22.735,25.157,15.945
2022-06-25 18:56:00,24.846,22.736,25.159,15.945
2022-06-25 19:06:00,24.844,22.734,25.158,15.945
2022-06-25 19:16:00,24.847,22.74,25.158,15.944
2022-06-25 19:26:00,24.848,22.739,25.158,15.943
2022-06-25 19:36:00,24.848,22.739,25.157,15.945
2022-06-25 19:46:00,24.851,22.737,25.156,15.943
2022-06-25 19:56:00,24.851,22.746,25.159,15.943
2022-06-25 20:06:00,24.851,22.752,25.157,15.944
2022-06-25 20:16:00,24.855,22.752,25.159,15.944
2022-06-25 20:26:00,24.854,22.752,25.159,15.944
2022-06-25 20:36:00,24.856,22.756,25.159,15.943
2022-06-25 20:46:00,24.858,22.757,25.158,15.944
2022-06-25 20:56:00,24.866,22.758,25.159,15.943
2022-06-25 21:06:00,24.868,22.762,25.159,15.943
2022-06-25 21:16:00,24.868,22.763,25.159,15.943
2022-06-25 21:26:00,24.868,22.764,25.159,15.943
2022-06-25 21:36:00,24.869,22.765,25.158,15.943
2022-06-25 21:46:00,24.869,22.765,25.156,15.941
2022-06-25 21:56:00,24.867,22.765,25.158,15.943
2022-06-25 22:06:00,24.864,22.768,25.156,15.946
2022-06-25 22:16:00,24.864,22.767,25.158,15.948
2022-06-25 22:26:00,24.93,22.765,25.158,15.946
2022-06-25 22:36:00,24.931,22.782,25.158,15.947
2022-06-25 22:46:00,24.932,22.785,25.157,15.948
2022-06-25 22:56:00,24.932,22.788,25.158,15.947
2022-06-25 23:06:00,24.932,22.79,25.154,15.949
2022-06-25 23:16:00,24.933,22.791,25.156,15.953
2022-06-25 23:26:00,24.934,22.791,25.157,15.957
2022-06-25 23:36:00,24.936,22.793,25.154,15.958
2022-06-25 23:46:00,24.937,22.79,25.155,15.962
2022-06-25 23:56:00,24.936,22.792,25.155,15.964
2022-06-26 00:06:00,24.938,22.793,25.152,15.961
2022-06-26 00:16:00,24.952,22.793,25.153,15.963
2022-06-26 00:26:00,24.953,22.794,25.15,15.961
2022-06-26 00:36:00,24.955,22.796,25.149,15.963
2022-06-26 00:46:00,24.955,22.802,25.149,15.961
2022-06-26 00:56:00,24.958,22.8,25.153,15.963
2022-06-26 01:06:00,24.955,22.802,25.148,15.962
2022-06-26 01:16:00,24.956,22.803,25.15,15.962
2022-06-26 01:26:00,24.956,22.805,25.146,15.962
2022-06-26 01:36:00,24.955,22.802,25.145,15.966
2022-06-26 01:46:00,24.954,22.808,25.147,15.965
2022-06-26 01:56:00,24.973,22.813,25.146,15.965
2022-06-26 02:06:00,24.971,22.813,25.145,15.966
2022-06-26 02:16:00,24.972,22.816,25.146,15.965
2022-06-26 02:26:00,24.972,22.821,25.146,15.965
2022-06-26 02:36:00,24.974,22.827,25.146,15.965
2022-06-26 02:46:00,24.975,22.829,25.15,15.969
2022-06-26 03:06:00,24.983,22.829,25.148,15.967
2022-06-26 03:16:00,24.985,22.826,25.154,15.967
2022-06-26 03:26:00,24.987,22.826,25.158,15.968
2022-06-26 03:36:00,24.988,22.825,25.159,15.966
2022-06-26 03:46:00,25.065,22.823,25.163,15.969
2022-06-26 03:56:00,25.065,22.824,25.174,15.969
2022-06-26 04:06:00,25.065,22.823,25.174,15.969
2022-06-26 04:16:00,25.065,22.823,25.174,15.969
2022-06-26 04:26:00,25.068,22.823,25.174,15.968
2022-06-26 04:36:00,25.066,22.824,25.171,15.97
2022-06-26 04:46:00,25.065,22.824,25.167,15.968
2022-06-26 04:56:00,25.067,22.823,25.164,15.968
2022-06-26 05:06:00,25.067,22.824,25.162,15.968
2022-06-26 05:16:00,25.066,22.823,25.162,15.968
2022-06-26 05:26:00,25.067,22.824,25.163,15.968
2022-06-26 05:36:00,25.066,22.826,25.16,15.966
2022-06-26 05:46:00,25.067,22.827,25.16,15.967
2022-06-26 05:56:00,25.067,22.83,25.155,15.964
2022-06-26 06:06:00,25.065,22.831,25.154,15.964
2022-06-26 06:16:00,25.065,22.831,25.156,15.964
2022-06-26 06:26:00,25.063,22.832,25.155,15.962
2022-06-26 06:36:00,25.061,22.832,25.155,15.956
2022-06-26 06:46:00,25.063,22.834,25.153,15.957
2022-06-26 06:56:00,25.061,22.833,25.147,15.958
2022-06-26 07:06:00,25.06,22.831,25.148,15.958
2022-06-26 07:16:00,25.054,22.832,25.149,15.954
2022-06-26 07:26:00,25.047,22.825,25.147,15.955
2022-06-26 07:36:00,25.044,22.817,25.147,15.956
2022-06-26 07:46:00,25.042,22.814,25.148,15.955
2022-06-26 07:56:00,25.034,22.804,25.147,15.952
2022-06-26 08:06:00,25.032,22.802,25.147,15.953
2022-06-26 08:16:00,25.028,22.8,25.146,15.953
2022-06-26 08:26:00,25.026,22.798,25.145,15.951
2022-06-26 08:36:00,25.023,22.796,25.149,15.955
2022-06-26 08:46:00,25.02,22.796,25.148,15.956
2022-06-26 08:56:00,25.019,22.793,25.147,15.953
2022-06-26 09:06:00,25.016,22.792,25.149,15.953
2022-06-26 09:16:00,25.016,22.786,25.149,15.954
2022-06-26 09:26:00,25.014,22.782,25.148,15.954
2022-06-26 09:36:00,25.008,22.78,25.148,15.958
2022-06-26 09:46:00,24.989,22.77,25.146,15.96
2022-06-26 09:56:00,24.992,22.769,25.149,15.955
2022-06-26 10:06:00,24.987,22.764,25.147,15.945
2022-06-26 10:16:00,24.977,22.761,25.146,15.947
2022-06-26 10:26:00,24.974,22.761,25.148,15.948
2022-06-26 10:36:00,24.974,22.762,25.147,15.949
2022-06-26 10:46:00,24.971,22.759,25.147,15.948
2022-06-26 10:56:00,24.971,22.757,25.147,15.947
2022-06-26 11:06:00,24.967,22.759,25.146,15.944
2022-06-26 11:16:00,24.967,22.755,25.146,15.945
2022-06-26 11:26:00,24.964,22.756,25.147,15.946
2022-06-26 11:36:00,24.962,22.751,25.147,15.948
2022-06-26 11:46:00,24.962,22.751,25.147,15.949
2022-06-26 11:56:00,24.963,22.751,25.147,15.948
