"time","Fe_142","Fe_583","Fe_10","Fe_9","Fe_113","Fe_379","Fe_477","Fe_350","Fe_1","Fe_186"
2023-05-02 06:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.0445,24.9941666666667,27.4108,35.9276666666667,33.1648333333333
2023-05-02 07:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.04316666666667,24.9933333333333,27.4111666666667,35.9376666666667,33.1665
2023-05-02 08:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.042,24.9955,27.4138,35.942,33.165
2023-05-02 09:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.04733333333333,25.0011666666667,27.4154,35.9401666666667,33.1665
2023-05-02 10:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.04633333333333,25.0046666666667,27.4186666666667,35.949,33.1703333333333
2023-05-02 11:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.04216666666667,25.0023333333333,27.4334,35.9621666666667,33.184
2023-05-02 12:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.04233333333333,25.0038333333333,27.4396,35.959,33.1855
2023-05-02 13:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.04316666666667,25.004,27.4411666666667,35.9606666666667,33.1888
2023-05-02 14:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.0505,25.0026666666667,27.4514,35.9673333333333,33.2011666666667
2023-05-02 15:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05483333333333,24.9988333333333,27.4581666666667,35.9706666666667,33.206
2023-05-02 16:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05566666666667,25.0018333333333,27.4592,35.9695,33.2086666666667
